Name,Email,Created at,Total,Lineitem sku,Lineitem quantity,Lineitem price,Lineitem line_price
#113987,dmiller@jones.org,2023-01-07 09:01:00,28.42,SPO-026,2,14.21,28.42
#113987,dmiller@jones.org,2023-02-24 11:06:00,226.80,SPO-027,2,29.77,59.55
#113987,dmiller@jones.org,2023-02-24 11:06:00,226.80,SPO-003,2,30.80,61.59
#113987,dmiller@jones.org,2023-02-24 11:06:00,226.80,HOM-019,2,52.83,105.66
#113989,dmiller@jones.org,2023-02-06 15:49:00,228.10,SPO-023,1,57.18,57.18
#113989,dmiller@jones.org,2023-02-06 15:49:00,228.10,ELE-011,3,39.49,118.48
#113989,dmiller@jones.org,2023-02-06 15:49:00,228.10,HOM-029,2,26.22,52.44
#113990,dmiller@jones.org,2023-02-07 10:08:00,181.35,BEA-003,3,35.42,106.27
#113990,dmiller@jones.org,2023-02-07 10:08:00,181.35,HOM-015,2,37.54,75.08
#113991,dmiller@jones.org,2023-04-27 09:53:00,162.83,HOM-023,1,24.27,24.27
#113991,dmiller@jones.org,2023-04-27 09:53:00,162.83,HOM-002,1,31.45,31.45
#113991,dmiller@jones.org,2023-04-27 09:53:00,162.83,BEA-029,2,53.56,107.11
#113993,dmiller@jones.org,2023-04-22 03:28:00,91.33,BOO-023,2,45.66,91.33
#113993,dmiller@jones.org,2023-04-25 15:31:00,19.70,BEA-010,1,19.70,19.70
#113994,dmiller@jones.org,2023-05-09 07:51:00,67.56,ELE-007,1,29.76,29.76
#113994,dmiller@jones.org,2023-05-09 07:51:00,67.56,BEA-001,1,37.80,37.80
#113995,dmiller@jones.org,2023-05-02 08:00:00,31.53,ELE-004,1,31.53,31.53
#113995,dmiller@jones.org,2023-05-17 02:32:00,163.36,SPO-012,3,5.11,15.34
#113995,dmiller@jones.org,2023-05-17 02:32:00,163.36,SPO-009,1,29.43,29.43
#113995,dmiller@jones.org,2023-05-17 02:32:00,163.36,HOM-022,2,59.30,118.59
#113997,nmartin@lopez.com,2023-06-11 03:35:00,316.89,BEA-013,1,64.40,64.40
#113997,nmartin@lopez.com,2023-06-11 03:35:00,316.89,HOM-016,3,68.71,206.13
#113997,nmartin@lopez.com,2023-06-11 03:35:00,316.89,HOM-001,1,46.37,46.37
#113998,leahrichardson@hotmail.com,2022-02-27 14:58:00,152.52,BOO-011,2,38.23,76.45
#113998,leahrichardson@hotmail.com,2022-02-27 14:58:00,152.52,SPO-023,1,54.59,54.59
#113998,leahrichardson@hotmail.com,2022-02-27 14:58:00,152.52,BEA-014,3,7.16,21.48
#114000,leahrichardson@hotmail.com,2022-03-02 07:08:00,92.71,SPO-029,3,30.90,92.71
#114000,leahrichardson@hotmail.com,2022-03-25 00:11:00,248.50,CLO-017,3,82.83,248.50
#114001,leahrichardson@hotmail.com,2022-04-28 19:47:00,227.96,HOM-028,3,49.92,149.77
#114001,leahrichardson@hotmail.com,2022-04-28 19:47:00,227.96,SPO-020,2,9.03,18.05
#114001,leahrichardson@hotmail.com,2022-04-28 19:47:00,227.96,HOM-022,2,30.07,60.14
#114002,leahrichardson@hotmail.com,2022-04-03 21:32:00,103.36,ELE-023,2,51.68,103.36
#114003,leahrichardson@hotmail.com,2022-04-12 18:22:00,184.12,BEA-006,2,41.55,83.09
#114003,leahrichardson@hotmail.com,2022-04-12 18:22:00,184.12,HOM-002,2,26.34,52.68
#114003,leahrichardson@hotmail.com,2022-04-12 18:22:00,184.12,CLO-001,1,48.35,48.35
#114004,leahrichardson@hotmail.com,2022-06-10 05:16:00,287.34,ELE-024,3,36.42,109.27
#114004,leahrichardson@hotmail.com,2022-06-10 05:16:00,287.34,CLO-017,3,59.36,178.08
#114005,leahrichardson@hotmail.com,2022-08-16 16:28:00,28.38,HOM-028,2,14.19,28.38
#114006,leahrichardson@hotmail.com,2022-08-11 00:03:00,101.60,SPO-024,2,50.80,101.60
#114006,erin85@williams.com,2023-05-23 18:06:00,144.53,BEA-030,2,45.78,91.55
#114006,erin85@williams.com,2023-05-23 18:06:00,144.53,BEA-028,1,52.98,52.98
#114007,erin85@williams.com,2023-06-14 16:28:00,147.96,HOM-008,3,49.32,147.96
#114008,tlee@robinson.net,2022-10-22 18:58:00,336.42,BEA-012,3,44.52,133.56
#114008,tlee@robinson.net,2022-10-22 18:58:00,336.42,BOO-005,3,42.76,128.29
#114008,tlee@robinson.net,2022-10-22 18:58:00,336.42,SPO-024,2,37.29,74.57
#114009,tlee@robinson.net,2022-11-07 14:31:00,74.41,BEA-003,1,43.47,43.47
#114009,tlee@robinson.net,2022-11-07 14:31:00,74.41,BOO-014,1,30.95,30.95
#114010,tlee@robinson.net,2022-11-11 16:08:00,195.18,CLO-027,3,40.09,120.28
#114010,tlee@robinson.net,2022-11-11 16:08:00,195.18,SPO-025,3,24.97,74.90
#114011,tlee@robinson.net,2022-11-08 10:02:00,79.54,BOO-025,3,26.51,79.54
#114012,tlee@robinson.net,2022-12-26 21:38:00,105.85,SPO-024,1,16.78,16.78
#114012,tlee@robinson.net,2022-12-26 21:38:00,105.85,SPO-020,2,44.53,89.07
#114013,tlee@robinson.net,2023-03-27 05:06:00,255.95,SPO-022,3,25.24,75.73
#114013,tlee@robinson.net,2023-03-27 05:06:00,255.95,BEA-026,2,41.57,83.14
#114013,tlee@robinson.net,2023-03-27 05:06:00,255.95,ELE-012,3,32.36,97.08
#114014,tlee@robinson.net,2023-03-05 07:06:00,52.70,HOM-002,2,5.00,10.00
#114014,tlee@robinson.net,2023-03-05 07:06:00,52.70,BEA-014,1,42.70,42.70
#114015,johnsonalbert@yahoo.com,2022-09-14 15:37:00,124.63,CLO-027,3,41.54,124.63
#114016,johnsonalbert@yahoo.com,2022-09-24 17:02:00,76.45,BOO-019,1,40.13,40.13
#114016,johnsonalbert@yahoo.com,2022-09-24 17:02:00,76.45,BEA-004,3,12.11,36.32
#114017,johnsonalbert@yahoo.com,2022-11-22 02:24:00,52.16,HOM-017,1,52.16,52.16
#114017,johnsonalbert@yahoo.com,2022-11-06 21:11:00,75.11,BOO-026,2,13.72,27.44
#114017,johnsonalbert@yahoo.com,2022-11-06 21:11:00,75.11,CLO-024,3,15.89,47.67
#114018,johnsonalbert@yahoo.com,2022-11-14 16:59:00,87.93,BEA-021,1,40.02,40.02
#114018,johnsonalbert@yahoo.com,2022-11-14 16:59:00,87.93,BEA-013,1,47.90,47.90
#114019,johnsonalbert@yahoo.com,2022-12-05 10:22:00,48.36,BOO-011,1,48.36,48.36
#114020,uking@yahoo.com,2023-06-13 02:18:00,9.12,CLO-007,1,9.12,9.12
#114020,uking@yahoo.com,2023-06-12 20:25:00,214.41,SPO-025,3,44.49,133.47
#114020,uking@yahoo.com,2023-06-12 20:25:00,214.41,HOM-006,2,40.47,80.94
#114021,uking@yahoo.com,2023-06-07 01:06:00,165.07,ELE-004,2,27.93,55.86
#114021,uking@yahoo.com,2023-06-07 01:06:00,165.07,ELE-014,3,36.40,109.21
#114022,ochung@mills-pearson.com,2022-08-03 10:00:00,177.59,ELE-003,3,42.06,126.19
#114022,ochung@mills-pearson.com,2022-08-03 10:00:00,177.59,BEA-013,1,51.40,51.40
#114023,ochung@mills-pearson.com,2022-10-23 03:16:00,326.34,BEA-009,3,64.61,193.82
#114023,ochung@mills-pearson.com,2022-10-23 03:16:00,326.34,HOM-001,1,28.74,28.74
#114023,ochung@mills-pearson.com,2022-10-23 03:16:00,326.34,HOM-020,2,51.89,103.78
#114025,ochung@mills-pearson.com,2022-10-13 16:04:00,75.32,HOM-010,2,14.94,29.88
#114025,ochung@mills-pearson.com,2022-10-13 16:04:00,75.32,SPO-001,1,45.44,45.44
#114026,ochung@mills-pearson.com,2022-10-24 04:26:00,75.60,SPO-004,3,25.20,75.60
#114026,ochung@mills-pearson.com,2022-11-27 23:20:00,56.51,BEA-030,1,56.51,56.51
#114027,ochung@mills-pearson.com,2022-11-02 03:30:00,107.66,HOM-030,1,22.27,22.27
#114027,ochung@mills-pearson.com,2022-11-02 03:30:00,107.66,SPO-028,3,16.19,48.57
#114027,ochung@mills-pearson.com,2022-11-02 03:30:00,107.66,HOM-021,1,36.82,36.82
#114028,ochung@mills-pearson.com,2022-12-01 15:23:00,214.13,BOO-025,3,53.59,160.78
#114028,ochung@mills-pearson.com,2022-12-01 15:23:00,214.13,CLO-021,2,26.67,53.35
#114029,ochung@mills-pearson.com,2022-12-22 15:22:00,67.84,CLO-004,3,8.56,25.67
#114029,ochung@mills-pearson.com,2022-12-22 15:22:00,67.84,HOM-016,2,21.09,42.17
#114030,ochung@mills-pearson.com,2023-04-01 22:06:00,135.55,CLO-005,3,30.32,90.95
#114030,ochung@mills-pearson.com,2023-04-01 22:06:00,135.55,SPO-014,2,22.30,44.60
#114031,ochung@mills-pearson.com,2023-06-29 08:48:00,86.35,HOM-018,1,27.38,27.38
#114031,ochung@mills-pearson.com,2023-06-29 08:48:00,86.35,BEA-012,1,41.73,41.73
#114031,ochung@mills-pearson.com,2023-06-29 08:48:00,86.35,CLO-026,1,17.24,17.24
#114033,ochung@mills-pearson.com,2023-06-28 01:41:00,108.82,BEA-014,3,36.27,108.82
#114033,ochung@mills-pearson.com,2023-06-09 19:05:00,146.10,ELE-013,3,29.05,87.15
#114033,ochung@mills-pearson.com,2023-06-09 19:05:00,146.10,SPO-011,2,29.47,58.95
#114034,kellerbrian@yahoo.com,2022-05-20 06:50:00,141.00,ELE-002,1,46.81,46.81
#114034,kellerbrian@yahoo.com,2022-05-20 06:50:00,141.00,SPO-027,1,41.43,41.43
#114034,kellerbrian@yahoo.com,2022-05-20 06:50:00,141.00,SPO-023,3,17.59,52.76
#114036,kellerbrian@yahoo.com,2022-05-04 09:52:00,156.64,BOO-015,3,52.21,156.64
#114036,kellerbrian@yahoo.com,2022-05-27 02:16:00,85.39,HOM-008,1,5.00,5.00
#114036,kellerbrian@yahoo.com,2022-05-27 02:16:00,85.39,ELE-008,3,26.80,80.39
#114037,kellerbrian@yahoo.com,2022-12-12 23:43:00,40.56,SPO-012,1,15.74,15.74
#114037,kellerbrian@yahoo.com,2022-12-12 23:43:00,40.56,HOM-029,1,24.82,24.82
#114038,kellerbrian@yahoo.com,2022-12-02 15:33:00,131.96,BEA-018,2,34.08,68.16
#114038,kellerbrian@yahoo.com,2022-12-02 15:33:00,131.96,BEA-021,1,28.38,28.38
#114038,kellerbrian@yahoo.com,2022-12-02 15:33:00,131.96,BOO-014,1,35.42,35.42
#114040,kellerbrian@yahoo.com,2023-01-13 12:12:00,33.15,HOM-005,1,33.15,33.15
#114040,kellerbrian@yahoo.com,2023-01-11 16:52:00,24.17,HOM-005,2,12.09,24.17
#114041,hduarte@terry.com,2023-01-03 05:08:00,261.05,SPO-013,2,30.47,60.93
#114041,hduarte@terry.com,2023-01-03 05:08:00,261.05,BEA-019,3,44.86,134.58
#114041,hduarte@terry.com,2023-01-03 05:08:00,261.05,BEA-005,3,21.85,65.55
#114042,hduarte@terry.com,2023-01-23 08:48:00,115.51,CLO-026,2,57.75,115.51
#114043,hduarte@terry.com,2023-01-19 14:07:00,13.51,BOO-026,1,13.51,13.51
#114043,hduarte@terry.com,2023-02-07 19:26:00,130.57,HOM-013,2,65.28,130.57
#114044,hduarte@terry.com,2023-02-25 13:44:00,77.11,SPO-002,2,38.56,77.11
#114044,hduarte@terry.com,2023-02-07 06:15:00,277.97,BEA-020,3,22.32,66.96
#114044,hduarte@terry.com,2023-02-07 06:15:00,277.97,HOM-006,1,37.92,37.92
#114044,hduarte@terry.com,2023-02-07 06:15:00,277.97,BEA-005,3,57.70,173.09
#114046,hduarte@terry.com,2023-03-24 22:38:00,123.93,BEA-025,1,43.94,43.94
#114046,hduarte@terry.com,2023-03-24 22:38:00,123.93,ELE-015,3,26.66,79.99
#114047,hduarte@terry.com,2023-03-15 09:32:00,323.08,SPO-024,3,46.66,139.97
#114047,hduarte@terry.com,2023-03-15 09:32:00,323.08,HOM-028,3,38.43,115.29
#114047,hduarte@terry.com,2023-03-15 09:32:00,323.08,ELE-005,2,33.91,67.81
#114048,hduarte@terry.com,2023-04-19 03:30:00,145.56,BOO-009,3,37.52,112.56
#114048,hduarte@terry.com,2023-04-19 03:30:00,145.56,BEA-011,3,11.00,33.00
#114049,hduarte@terry.com,2023-04-10 00:14:00,135.63,BOO-030,1,5.00,5.00
#114049,hduarte@terry.com,2023-04-10 00:14:00,135.63,HOM-001,2,65.31,130.63
#114050,hduarte@terry.com,2023-05-14 09:28:00,183.08,BOO-018,1,31.29,31.29
#114050,hduarte@terry.com,2023-05-14 09:28:00,183.08,SPO-019,2,47.24,94.47
#114050,hduarte@terry.com,2023-05-14 09:28:00,183.08,ELE-008,2,28.66,57.31
#114052,hduarte@terry.com,2023-06-23 21:32:00,119.69,HOM-016,1,29.77,29.77
#114052,hduarte@terry.com,2023-06-23 21:32:00,119.69,ELE-013,1,19.40,19.40
#114052,hduarte@terry.com,2023-06-23 21:32:00,119.69,ELE-026,2,35.26,70.52
#114053,hduarte@terry.com,2023-06-04 14:52:00,177.08,CLO-003,3,59.03,177.08
#114054,hduarte@terry.com,2023-06-18 21:07:00,53.83,HOM-028,2,17.99,35.98
#114054,hduarte@terry.com,2023-06-18 21:07:00,53.83,BOO-020,1,17.85,17.85
#114055,thomasrobinson@hotmail.com,2022-11-23 17:13:00,29.96,BEA-004,1,29.96,29.96
#114055,thomasrobinson@hotmail.com,2022-11-05 14:21:00,165.11,ELE-024,3,42.72,128.16
#114055,thomasrobinson@hotmail.com,2022-11-05 14:21:00,165.11,HOM-004,2,18.48,36.96
#114056,williamsgabriel@grant.com,2022-01-10 15:28:00,39.55,BEA-008,1,34.55,34.55
#114056,williamsgabriel@grant.com,2022-01-10 15:28:00,39.55,SPO-010,1,5.00,5.00
#114057,williamsgabriel@grant.com,2022-01-06 10:16:00,119.80,SPO-014,1,55.04,55.04
#114057,williamsgabriel@grant.com,2022-01-06 10:16:00,119.80,BOO-017,3,21.59,64.76
#114058,williamsgabriel@grant.com,2022-01-01 21:19:00,51.55,SPO-008,1,51.55,51.55
#114059,williamsgabriel@grant.com,2022-03-16 18:55:00,132.45,CLO-006,2,27.74,55.49
#114059,williamsgabriel@grant.com,2022-03-16 18:55:00,132.45,BEA-005,2,38.48,76.96
#114060,williamsgabriel@grant.com,2022-03-04 02:21:00,171.99,SPO-008,2,35.73,71.46
#114060,williamsgabriel@grant.com,2022-03-04 02:21:00,171.99,BEA-029,2,50.26,100.53
#114061,williamsgabriel@grant.com,2022-03-04 17:18:00,50.25,SPO-019,1,50.25,50.25
#114061,terry47@gmail.com,2023-02-21 18:14:00,163.38,BOO-010,2,67.13,134.25
#114061,terry47@gmail.com,2023-02-21 18:14:00,163.38,CLO-019,1,29.13,29.13
#114062,terry47@gmail.com,2023-02-16 03:14:00,300.20,CLO-006,3,19.76,59.27
#114062,terry47@gmail.com,2023-02-16 03:14:00,300.20,SPO-023,3,53.21,159.62
#114062,terry47@gmail.com,2023-02-16 03:14:00,300.20,HOM-021,3,27.11,81.32
#114064,terry47@gmail.com,2023-02-23 09:57:00,237.22,SPO-015,1,37.06,37.06
#114064,terry47@gmail.com,2023-02-23 09:57:00,237.22,ELE-003,1,27.97,27.97
#114064,terry47@gmail.com,2023-02-23 09:57:00,237.22,ELE-006,3,57.40,172.19
#114065,terry47@gmail.com,2023-03-10 09:04:00,299.84,BOO-026,2,31.89,63.79
#114065,terry47@gmail.com,2023-03-10 09:04:00,299.84,ELE-027,2,31.61,63.21
#114065,terry47@gmail.com,2023-03-10 09:04:00,299.84,BOO-016,3,57.61,172.84
#114067,terry47@gmail.com,2023-03-31 04:59:00,301.17,SPO-018,2,55.55,111.10
#114067,terry47@gmail.com,2023-03-31 04:59:00,301.17,BEA-024,3,49.73,149.20
#114067,terry47@gmail.com,2023-03-31 04:59:00,301.17,BEA-011,1,40.87,40.87
#114068,terry47@gmail.com,2023-03-15 02:47:00,329.61,BOO-016,3,55.49,166.48
#114068,terry47@gmail.com,2023-03-15 02:47:00,329.61,SPO-001,3,34.61,103.82
#114068,terry47@gmail.com,2023-03-15 02:47:00,329.61,SPO-029,3,19.77,59.30
#114070,terry47@gmail.com,2023-05-06 12:54:00,256.58,BEA-008,3,52.75,158.25
#114070,terry47@gmail.com,2023-05-06 12:54:00,256.58,SPO-007,2,49.16,98.33
#114071,shawjoshua@yahoo.com,2023-02-27 12:49:00,15.00,CLO-012,3,5.00,15.00
#114071,shawjoshua@yahoo.com,2023-02-27 22:56:00,78.93,HOM-004,1,20.94,20.94
#114071,shawjoshua@yahoo.com,2023-02-27 22:56:00,78.93,SPO-002,2,13.19,26.38
#114071,shawjoshua@yahoo.com,2023-02-27 22:56:00,78.93,SPO-024,1,31.61,31.61
#114073,shawjoshua@yahoo.com,2023-03-29 17:53:00,113.83,BEA-030,3,37.94,113.83
#114073,shawjoshua@yahoo.com,2023-03-15 17:34:00,144.88,CLO-026,2,15.83,31.65
#114073,shawjoshua@yahoo.com,2023-03-15 17:34:00,144.88,BOO-023,2,56.62,113.23
#114074,shawjoshua@yahoo.com,2023-03-28 18:23:00,53.66,CLO-025,1,34.67,34.67
#114074,shawjoshua@yahoo.com,2023-03-28 18:23:00,53.66,BEA-003,1,18.99,18.99
#114075,ccook@hotmail.com,2022-12-02 00:21:00,199.12,CLO-023,3,44.60,133.79
#114075,ccook@hotmail.com,2022-12-02 00:21:00,199.12,ELE-001,2,32.67,65.33
#114076,ccook@hotmail.com,2022-12-19 04:43:00,47.25,HOM-002,2,23.62,47.25
#114077,ccook@hotmail.com,2022-12-25 21:08:00,83.36,BOO-028,2,20.04,40.09
#114077,ccook@hotmail.com,2022-12-25 21:08:00,83.36,CLO-020,2,21.64,43.27
#114078,ccook@hotmail.com,2023-01-13 17:03:00,170.30,CLO-030,2,45.13,90.26
#114078,ccook@hotmail.com,2023-01-13 17:03:00,170.30,HOM-008,1,40.20,40.20
#114078,ccook@hotmail.com,2023-01-13 17:03:00,170.30,HOM-020,1,39.84,39.84
#114079,ccook@hotmail.com,2023-01-11 05:28:00,68.11,ELE-014,2,34.05,68.11
#114080,ccook@hotmail.com,2023-02-28 05:13:00,42.17,BEA-030,1,42.17,42.17
#114080,ccook@hotmail.com,2023-02-18 04:53:00,184.23,BOO-024,1,46.42,46.42
#114080,ccook@hotmail.com,2023-02-18 04:53:00,184.23,ELE-020,3,45.94,137.81
#114081,ccook@hotmail.com,2023-02-27 19:20:00,161.57,CLO-019,3,14.31,42.94
#114081,ccook@hotmail.com,2023-02-27 19:20:00,161.57,SPO-002,1,17.12,17.12
#114081,ccook@hotmail.com,2023-02-27 19:20:00,161.57,CLO-016,2,50.75,101.50
#114083,ccook@hotmail.com,2023-06-09 05:48:00,39.69,CLO-022,1,39.69,39.69
#114083,ccook@hotmail.com,2023-06-03 09:46:00,165.20,ELE-019,2,51.87,103.74
#114083,ccook@hotmail.com,2023-06-03 09:46:00,165.20,ELE-004,2,25.73,51.47
#114083,ccook@hotmail.com,2023-06-03 09:46:00,165.20,ELE-012,2,5.00,10.00
#114085,tuckerclifford@hotmail.com,2022-03-26 09:01:00,184.46,BOO-001,1,22.30,22.30
#114085,tuckerclifford@hotmail.com,2022-03-26 09:01:00,184.46,CLO-022,3,44.44,133.33
#114085,tuckerclifford@hotmail.com,2022-03-26 09:01:00,184.46,BEA-029,2,14.41,28.83
#114086,tuckerclifford@hotmail.com,2022-03-07 21:28:00,166.75,SPO-012,1,48.55,48.55
#114086,tuckerclifford@hotmail.com,2022-03-07 21:28:00,166.75,BOO-011,3,28.24,84.72
#114086,tuckerclifford@hotmail.com,2022-03-07 21:28:00,166.75,SPO-029,1,33.48,33.48
#114088,tuckerclifford@hotmail.com,2022-04-12 01:36:00,335.73,BOO-005,3,52.64,157.92
#114088,tuckerclifford@hotmail.com,2022-04-12 01:36:00,335.73,HOM-008,2,36.17,72.34
#114088,tuckerclifford@hotmail.com,2022-04-12 01:36:00,335.73,ELE-010,3,35.16,105.47
#114089,tuckerclifford@hotmail.com,2022-04-15 22:16:00,171.47,SPO-020,2,7.10,14.20
#114089,tuckerclifford@hotmail.com,2022-04-15 22:16:00,171.47,ELE-027,3,40.38,121.13
#114089,tuckerclifford@hotmail.com,2022-04-15 22:16:00,171.47,BEA-003,1,36.13,36.13
#114091,burnsrose@gibson.net,2022-05-12 09:02:00,222.78,BEA-028,3,31.40,94.20
#114091,burnsrose@gibson.net,2022-05-12 09:02:00,222.78,ELE-028,2,32.59,65.18
#114091,burnsrose@gibson.net,2022-05-12 09:02:00,222.78,BOO-010,2,31.70,63.40
#114092,burnsrose@gibson.net,2022-06-09 00:02:00,219.91,HOM-007,2,31.89,63.79
#114092,burnsrose@gibson.net,2022-06-09 00:02:00,219.91,SPO-026,2,31.48,62.97
#114092,burnsrose@gibson.net,2022-06-09 00:02:00,219.91,BEA-023,3,31.05,93.16
#114094,burnsrose@gibson.net,2022-08-25 14:57:00,28.33,BOO-015,2,14.17,28.33
#114094,burnsrose@gibson.net,2022-08-28 05:26:00,186.56,CLO-005,2,26.16,52.31
#114094,burnsrose@gibson.net,2022-08-28 05:26:00,186.56,ELE-021,2,29.74,59.48
#114094,burnsrose@gibson.net,2022-08-28 05:26:00,186.56,BOO-024,3,24.92,74.76
#114096,ronaldcarter@marks-conner.com,2023-02-20 12:29:00,88.36,HOM-008,3,29.45,88.36
#114096,ronaldcarter@marks-conner.com,2023-05-20 12:44:00,95.15,BEA-005,3,7.49,22.47
#114096,ronaldcarter@marks-conner.com,2023-05-20 12:44:00,95.15,ELE-005,2,36.34,72.68
#114097,smithrobert@yahoo.com,2022-08-12 06:25:00,87.54,BOO-002,3,29.18,87.54
#114098,smithrobert@yahoo.com,2022-10-13 14:34:00,349.33,SPO-012,3,44.42,133.26
#114098,smithrobert@yahoo.com,2022-10-13 14:34:00,349.33,BOO-015,3,43.65,130.96
#114098,smithrobert@yahoo.com,2022-10-13 14:34:00,349.33,BEA-021,2,42.56,85.11
#114099,smithrobert@yahoo.com,2022-10-24 14:34:00,182.11,HOM-024,2,33.43,66.86
#114099,smithrobert@yahoo.com,2022-10-24 14:34:00,182.11,BEA-002,3,38.41,115.24
#114100,smithrobert@yahoo.com,2022-10-30 13:17:00,166.15,ELE-028,2,33.77,67.53
#114100,smithrobert@yahoo.com,2022-10-30 13:17:00,166.15,BOO-004,3,32.87,98.62
#114101,brenda99@burton-meyer.com,2022-10-31 14:16:00,100.05,CLO-024,1,30.10,30.10
#114101,brenda99@burton-meyer.com,2022-10-31 14:16:00,100.05,ELE-026,3,23.32,69.95
#114102,brenda99@burton-meyer.com,2022-12-24 07:29:00,12.25,SPO-015,1,12.25,12.25
#114103,zjones@perkins.com,2022-09-03 11:16:00,167.80,HOM-004,3,24.38,73.15
#114103,zjones@perkins.com,2022-09-03 11:16:00,167.80,CLO-020,2,39.87,79.73
#114103,zjones@perkins.com,2022-09-03 11:16:00,167.80,ELE-013,1,14.92,14.92
#114104,zjones@perkins.com,2022-09-04 10:58:00,60.95,SPO-026,2,30.48,60.95
#114105,zjones@perkins.com,2022-09-06 03:57:00,93.97,SPO-017,3,31.32,93.97
#114105,zjones@perkins.com,2022-10-17 12:02:00,77.50,SPO-020,2,38.75,77.50
#114106,zjones@perkins.com,2022-11-14 23:55:00,112.56,SPO-021,3,37.52,112.56
#114106,zjones@perkins.com,2022-12-18 13:21:00,90.16,BOO-023,2,45.08,90.16
#114107,zjones@perkins.com,2022-12-22 03:40:00,40.59,BEA-026,1,35.59,35.59
#114107,zjones@perkins.com,2022-12-22 03:40:00,40.59,BOO-012,1,5.00,5.00
#114108,zjones@perkins.com,2022-12-06 01:56:00,191.53,BOO-009,2,31.92,63.84
#114108,zjones@perkins.com,2022-12-06 01:56:00,191.53,BOO-012,2,63.84,127.69
#114109,zjones@perkins.com,2023-01-03 18:41:00,153.58,BOO-022,3,5.00,15.00
#114109,zjones@perkins.com,2023-01-03 18:41:00,153.58,SPO-029,2,48.06,96.11
#114109,zjones@perkins.com,2023-01-03 18:41:00,153.58,ELE-020,1,42.47,42.47
#114110,zjones@perkins.com,2023-01-21 01:24:00,16.03,HOM-022,3,5.34,16.03
#114111,zjones@perkins.com,2023-01-04 21:10:00,11.66,HOM-026,1,11.66,11.66
#114111,jennifertaylor@reed.info,2023-03-15 20:26:00,171.05,BOO-028,2,50.14,100.29
#114111,jennifertaylor@reed.info,2023-03-15 20:26:00,171.05,HOM-019,1,47.51,47.51
#114111,jennifertaylor@reed.info,2023-03-15 20:26:00,171.05,ELE-003,1,23.26,23.26
#114113,jennifertaylor@reed.info,2023-03-27 00:04:00,212.43,CLO-007,3,46.08,138.23
#114113,jennifertaylor@reed.info,2023-03-27 00:04:00,212.43,SPO-015,2,17.66,35.33
#114113,jennifertaylor@reed.info,2023-03-27 00:04:00,212.43,SPO-017,1,38.87,38.87
#114114,jennifertaylor@reed.info,2023-04-04 14:08:00,242.03,CLO-024,3,40.62,121.87
#114114,jennifertaylor@reed.info,2023-04-04 14:08:00,242.03,BEA-014,1,45.18,45.18
#114114,jennifertaylor@reed.info,2023-04-04 14:08:00,242.03,BOO-016,2,37.49,74.98
#114116,jennifertaylor@reed.info,2023-04-20 20:54:00,110.51,HOM-020,3,25.21,75.63
#114116,jennifertaylor@reed.info,2023-04-20 20:54:00,110.51,BOO-013,1,34.88,34.88
#114117,zacharywu@hotmail.com,2022-02-06 03:41:00,95.32,CLO-028,1,55.89,55.89
#114117,zacharywu@hotmail.com,2022-02-06 03:41:00,95.32,HOM-022,1,19.02,19.02
#114117,zacharywu@hotmail.com,2022-02-06 03:41:00,95.32,BOO-029,1,20.42,20.42
#114118,zacharywu@hotmail.com,2022-02-07 02:23:00,63.01,BOO-026,1,63.01,63.01
#114119,zacharywu@hotmail.com,2022-02-21 09:22:00,209.86,ELE-003,3,19.27,57.81
#114119,zacharywu@hotmail.com,2022-02-21 09:22:00,209.86,HOM-022,2,22.61,45.21
#114119,zacharywu@hotmail.com,2022-02-21 09:22:00,209.86,CLO-009,3,35.61,106.83
#114120,zacharywu@hotmail.com,2022-03-19 00:22:00,187.71,BOO-007,3,24.37,73.12
#114120,zacharywu@hotmail.com,2022-03-19 00:22:00,187.71,CLO-012,2,26.90,53.81
#114120,zacharywu@hotmail.com,2022-03-19 00:22:00,187.71,HOM-002,2,30.39,60.78
#114122,zacharywu@hotmail.com,2022-03-07 23:48:00,143.97,ELE-029,2,14.30,28.60
#114122,zacharywu@hotmail.com,2022-03-07 23:48:00,143.97,HOM-022,2,57.69,115.38
#114123,elizabethfreeman@yahoo.com,2022-06-07 01:24:00,252.17,SPO-007,2,30.98,61.96
#114123,elizabethfreeman@yahoo.com,2022-06-07 01:24:00,252.17,SPO-012,2,68.66,137.33
#114123,elizabethfreeman@yahoo.com,2022-06-07 01:24:00,252.17,HOM-030,1,52.88,52.88
#114124,elizabethfreeman@yahoo.com,2022-07-02 06:11:00,151.22,SPO-002,3,44.94,134.82
#114124,elizabethfreeman@yahoo.com,2022-07-02 06:11:00,151.22,BEA-005,1,16.40,16.40
#114125,elizabethfreeman@yahoo.com,2022-10-05 10:05:00,222.56,CLO-009,3,53.42,160.26
#114125,elizabethfreeman@yahoo.com,2022-10-05 10:05:00,222.56,ELE-020,2,31.15,62.30
#114126,elizabethfreeman@yahoo.com,2023-02-02 01:25:00,119.95,BEA-005,2,43.32,86.64
#114126,elizabethfreeman@yahoo.com,2023-02-02 01:25:00,119.95,BOO-014,1,33.31,33.31
#114127,john99@hotmail.com,2023-05-21 16:50:00,120.37,CLO-004,1,23.34,23.34
#114127,john99@hotmail.com,2023-05-21 16:50:00,120.37,CLO-030,1,5.00,5.00
#114127,john99@hotmail.com,2023-05-21 16:50:00,120.37,ELE-024,3,30.68,92.03
